2022-06-08 11:07:52,760 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,763 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,763 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,764 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,767 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,767 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,767 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,770 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,770 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,770 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,773 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,773 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,773 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,777 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,777 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,777 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,780 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,780 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,780 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,783 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,783 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,784 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,786 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,787 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,787 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,790 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,790 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
